worker_id,cumulative_js,max_js,divergence_year,change_rate,country
dipak-baraiya-0825b162,3.136751018942245,3.0931043075825735,2,-0.3920938773677806,india
dipak-baraiya-b8647a54,3.1367510184423457,3.0931043070704436,2,-0.3920938773052932,india
dipak-makwana-8b854331,3.1367510179458846,3.0931043065614463,2,-0.3920938772432356,india
dipali-jadhav-65452670,3.325282618045336,3.093104306055233,1,-0.415660327255667,india
dipali-mishra-b07993167,3.3252826175711703,3.0931043055515235,1,-0.4156603271963963,india
dipankar-das-128085170,3.152943588095669,3.0931043050500904,2,-0.39411794851195864,india
dipanshu-agarwal-367b9415b,3.1381678240041198,3.0931043045507423,2,-0.39227097800051497,india
dipayan-roy-120a92107,3.136875184602773,3.09310430405332,2,-0.3921093980753466,india
dipesh-deore-b493265b,3.136761898758953,3.0931043035576846,2,-0.3920952373448691,india
dipesh-sakpal-0156b964,3.1367519685402936,3.0931043030637166,2,-0.3920939960675367,india
dipika-bala,3.325282614774294,3.0931043025713127,1,-0.4156603268467868,india
dipika-vijapur,3.3252826143146157,3.09310430208038,1,-0.41566032678932696,india
dipikatyagi,3.3252826138564693,3.093104301590837,1,-0.41566032673205866,india
dipin-kalikkot-651413136,3.1529435842764464,3.0931043011026103,2,-0.3941179480345558,india
dipisha-ghodasara-90535a16,6.296995647094642,3.0931043006156345,1,-0.04419619734927799,india
dipoo-kumar-singh-bab70330,9.33915221394223,3.093104310766945,2,0.3791581283642805,india
dipsganeesha,3.3440250726375247,3.093104309674372,1,-0.4180031340796906,india
diptak-dutta-86060115,3.1545182459508956,3.093104309143122,2,-0.39431478074386195,india
dipti-desai-0b550318b,3.3252826204696575,3.0931043086181873,1,-0.4156603275587072,india
dipti-mittal-86541bb0,9.268708688204466,3.093104308098288,1,0.32726793103162993,india
dipun-patra-504424141,3.152943593080986,3.0931043102141182,2,-0.39411794913512327,india
dipuraj,3.138167829000914,3.093104309674372,2,-0.39227097862511423,india
disha-nanoty-1560a858,3.3252826209701887,3.093104309143122,1,-0.4156603276212736,india
dishachheda01,3.3252826204696575,3.0931043086181873,1,-0.4156603275587072,india
dishadiwan,6.5701404107580945,3.093104308098288,1,-0.010053103649166617,india
dishant-singh-a93423175,3.1529435936178727,3.093104310766945,2,-0.3941179492022341,india
ditya-varandani-4430a5b5,9.268708690210419,3.0931043102141182,1,0.32726793077610816,india
divakar-dasannagari-4b34b951,3.152943593113463,3.0931043102141182,2,-0.39411794913918285,india
divakar-inagadapa-065b8556,3.13816782900375,3.093104309674372,2,-0.3922709786254687,india
divakar87,9.080301257758606,3.093104309143122,2,0.35081885982784505,india
divy-mahto-a25a5a21a,6.140866638461298,2.9717130341025078,1,-0.03201667701722377,india
divya-56b4b897,3.8079176542750157,3.3304475970254,1,-0.47598970678437696,india
divya-adluri-0a973737,3.330447594847749,3.3304475948307593,2,-0.41630594935596865,india
divya-agarwal-33682b14,3.330447592740768,3.330447592688443,2,-0.416305949092596,india
divya-anbu-18902384,3.330447590676479,3.330447590580107,2,-0.4163059488345599,india
divya-as-52a20821,3.3304475886425893,3.3304475884970377,2,-0.41630594858032366,india
divya-babu-09359a68,3.3304475866322254,3.330447586434104,2,-0.4163059483290282,india
divya-balakrishnan-309632188,3.3304475846410164,3.330447584387915,2,-0.41630594808012705,india
divya-bharathi-b85b9553,3.3304475826659443,3.3304475823560606,2,-0.41630594783324304,india
divya-bharathi-karakapatla-641668122,3.3304475807048033,3.330447580336739,2,-0.4163059475881004,india
divya-bhoganadham-a94910190,3.3304475787559142,3.330447578328552,2,-0.4163059473444893,india
divya-burra-6a8716169,3.3304475768179547,3.330447576330381,2,-0.41630594710224433,india
divya-carmel-dsouza-05453811,3.330447574889859,3.330447574341314,2,-0.4163059468612324,india
divya-easwaran-128161184,3.33044757297075,3.33044757236059,2,-0.41630594662134374,india
divya-government-3514424b,3.3304475710598918,3.330447570387566,2,-0.41630594638248647,india
divya-gowthaman-9735537a,3.3304475691566595,3.3304475684216905,2,-0.41630594614458244,india
divya-goyal-a9b487a8,9.27862739892654,3.3304475664624866,2,0.32721653305068843,india
divya-gupta-35ba6574,2.981609524219136,2.974089915842085,2,-0.372701190527392,india
divya-gupta-409073103,6.474930227297259,2.9970645618212166,1,-0.06010013795685315,india
divya-gupta-59a92362,3.8132375134144674,3.3304475970254,1,-0.4766546891768084,india
divya-gupta-78859a80,9.2786274266662,3.3304475948307593,2,0.3272165296213376,india
divya-jain-b0833445,2.9816095242813545,2.9740899159182983,2,-0.3727011905351693,india
divya-jain-gandhi-6b98121b,3.4778656657077702,2.974089915927371,1,-0.4347332082134713,india
divya-jose-1a41ab3a,3.477865665735357,2.9740899159364442,1,-0.43473320821691963,india
divya-jyothi-7b028a14,6.415305196577955,2.9740899159455174,1,-0.06755326686849161,india
divya-jyothi-pichika-425209b,3.8074355239534543,3.3304475970254,1,-0.4759294404941818,india
divya-k-767ba78b,9.2786274266662,3.3304475948307593,2,0.3272165296213376,india
divya-kannappan-b6768038,2.9816095242813545,2.9740899159182983,2,-0.3727011905351693,india
divya-kaushal-3925b422a,3.4778656657077702,2.974089915927371,1,-0.4347332082134713,india
divya-kommineni-b514bb8b,3.477865665735357,2.9740899159364442,1,-0.43473320821691963,india
divya-kulkarni-057a9127,3.477865665762944,2.9740899159455174,1,-0.434733208220368,india
divya-kumar-14372944,9.471994789481661,2.997064561845565,1,0.31453293223757495,india
divya-laghumavarapu-70892b15b,3.3396482979432394,3.0931043102141182,1,-0.4174560372429049,india
divya-lakshman-019b64141,3.3252826214793387,3.093104309674372,1,-0.41566032768491734,india
divya-lakshmi-jayaraman-299bab138,3.3252826209701887,3.093104309143122,1,-0.4156603276212736,india
divya-maheshwari-prabhakar-b0356356,3.3252826204696575,3.0931043086181873,1,-0.4156603275587072,india
divya-mallabadi-baa3a977,3.3252826199757135,3.093104308098288,1,-0.4156603274969642,india
divya-muniganti-795a65114,3.3252826194870724,3.0931043075825735,1,-0.41566032743588405,india
divya-n-2598617,3.32528261900286,3.0931043070704436,1,-0.4156603273753575,india
divya-narayan-73a34b63,3.3252826185224404,3.0931043065614463,1,-0.41566032731530506,india
divya-narayanan-0720087a,3.325282618045336,3.093104306055233,1,-0.415660327255667,india
divya-p-5001ab115,3.3252826175711703,3.0931043055515235,1,-0.4156603271963963,india
divya-p-sqa,3.3252826170996457,3.0931043050500904,1,-0.4156603271374557,india
divya-patidar-98615366,3.325282616630515,3.0931043045507423,1,-0.4156603270788144,india
divya-ponugupati-535685112,3.3252826161635767,3.09310430405332,1,-0.4156603270204471,india
divya-priyadarshini-9507a8110,3.3252826156986552,3.0931043035576846,1,-0.4156603269623319,india
divya-r-539231137,3.3252826152356034,3.0931043030637166,1,-0.41566032690445043,india
divya-r-773b6515b,3.325282614774294,3.0931043025713127,1,-0.4156603268467868,india
divya-raja-93981b6b,3.3252826143146157,3.09310430208038,1,-0.41566032678932696,india
divya-rajamani-366ba5a4,3.3252826138564693,3.093104301590837,1,-0.41566032673205866,india
divya-rani-m-r-2a106562,3.3252826133997675,3.0931043011026103,1,-0.41566032667497094,india
divya-ravi-b815ba4b,3.325282612944433,3.0931043006156345,1,-0.41566032661805413,india
divya-ravichandran-a0b78153,3.3252826124903954,3.0931043001298493,1,-0.4156603265612994,india
divya-s-880b9186,3.3252826120375905,3.0931042996452005,1,-0.4156603265046988,india
divya-sachan-201a1782,3.325282611585963,3.0931042991616398,1,-0.41566032644824535,india
divya-singh-062b5a64,3.325282611135458,3.0931042986791204,1,-0.41566032639193223,india
divya-singhal-59b339b8,3.325282610686029,3.0931042981976016,1,-0.4156603263357536,india
divya-sunkari-5889296b,3.325282610237632,3.0931042977170446,1,-0.415660326279704,india
divya-tatikonda-4582629a,3.3252826097902264,3.0931042972374136,1,-0.4156603262237783,india
divya-thiagarajan-4b8284141,3.3252826093437737,3.0931042967586757,1,-0.4156603261679717,india
divya-thoguluva-manoharan-5a7a17144,3.32528260889824,3.0931042962807997,1,-0.41566032611228,india
divya-vaidyanathan-840b1488,9.268708676801786,3.093104295803758,1,0.32726793248682506,india
divyae-agarwal-57044071,3.152943592912894,3.0931043102141182,2,-0.39411794911411174,india
divyang89,3.1381678289862323,3.093104309674372,2,-0.39227097862327903,india
divyanshu-dhruw-7a72a141,3.223899971920446,2.971713034095342,2,0.3399407620337797,india
divyapriya-dharshini-2ba028aa,3.185957934784055,2.9717130341025078,1,-0.3982447418480069,india
divyashree-mg-mg-430a87166,3.4440704515390137,2.9717130341096754,1,-0.4305088064423767,india
divyashreetn,3.444070451565952,2.9717130341168416,1,-0.430508806445744,india
divyatatikonda,3.44407045159289,2.971713034124008,1,-0.43050880644911127,india
divyendra-vemula-91757520,3.2180472229801795,2.9717130341311746,1,-0.40225590287252244,india
divyendu-malik-2a235a18,3.206987097343064,2.971713034138341,1,-0.400873387167883,india
divyendu-shahane-39269432,9.193466930800588,2.9935158270714424,1,0.34757454718564773,india
diwakar-b-b710174a,6.09016950683586,3.0931043102141182,2,-0.02644718049801109,india
diwakar-kumar-b6161638,3.1379869816820682,3.093104310766945,2,-0.39224837271025853,india
diwakar-sai-14b435197,3.1368593432255403,3.0931043102141182,2,-0.39210741790319253,india
diwakar1502,3.1367605156802925,3.093104309674372,2,-0.39209506446003656,india
diwakarsankla,3.1367518527132394,3.093104309143122,2,-0.3920939815891549,india
diwaker-srivastava-a18a312a,3.1367510929039923,3.0931043086181873,2,-0.39209388661299904,india
diya-varghese-39476747,9.268708688204466,3.093104308098288,1,0.32726793103162993,india
djadon,3.152943593080986,3.0931043102141182,2,-0.39411794913512327,india
dka72,3.138167829000914,3.093104309674372,2,-0.39227097862511423,india
dnyandev-pulwale-876a4629,3.136875189567675,3.093104309143122,2,-0.3921093986959594,india
dnyaneshwar-chaudhari-97404098,3.136761903692201,3.0931043086181873,2,-0.3920952379615251,india
dolly-jindal-bb715523,3.4123074050766875,2.9717130341143765,1,0.3163898328940082,india
dolly-kumari-373b216b,3.1301052778628997,3.0931043102141182,2,-0.39126315973286246,india
dominicvp,3.136168068464401,3.093104309674372,2,-0.3920210085580501,india
dominie-jacob-a5480039,3.3252826209701887,3.093104309143122,1,-0.4156603276212736,india
don-adwin-1857b2202,3.1529435915608124,3.0931043086181873,2,-0.39411794894510155,india
don-dcruz-95a78646,3.1381678274607823,3.093104308098288,2,-0.3922709784325978,india
dona-elizabeth-fernandez-61066b42,3.3252826194870724,3.0931043075825735,1,-0.41566032743588405,india
dongala-venkata-reddy-a866bb117,3.1529435900552594,3.0931043070704436,2,-0.3941179487569074,india
donna-elwyn-aa3318192,3.3252826185224404,3.0931043065614463,1,-0.41566032731530506,india
doris-pauline-337197ba,3.325282618045336,3.093104306055233,1,-0.415660327255667,india
doss-d-51117297,3.239968370812156,2.9717130340621662,2,0.3379322121640221,india
dossan-george-1844397a,3.261940663286335,2.9717130340693325,1,-0.40774258291079185,india
drew-waddell-54b57b11,3.2091669214627756,2.9717130340764983,1,-0.40114586518284695,india
drupendragautam7,3.5530991669637664,2.993515827056328,1,0.30424156089361115,india
drvgao,3.1817725317505348,3.0931043102141182,2,-0.39772156646881685,india
dshivprasad,3.140677855667831,3.093104309674372,2,-0.39258473195847887,india
duan-liu-aa0952121,3.137095073032236,3.093104309143122,2,-0.3921368841290295,india
dubish-kumar-705b3293,3.136781176305008,3.0931043086181873,2,-0.392097647038126,india
duggalankit,3.2237784478553952,2.9717130341143765,2,0.3399559525466697,india
durga-durga-95730a4a,3.169730611945147,3.0931043102141182,2,-0.39621632649314337,india
durga-prasad-82051a1b,3.1396313358668224,3.093104309674372,2,-0.3924539169833528,india
durga-prasad-a-790607a0,3.1370034105683215,3.093104309143122,2,-0.3921254263210402,india
durga-prasad-korcha-760a4277,3.136773142275901,3.0931043086181873,2,-0.39209664278448764,india
durga-prasad-mudhuru-b98a4b45,3.1367529585457294,3.093104308098288,2,-0.3920941198182162,india
durga-prasad-reddy-37a92b91,3.1367511889115547,3.0931043075825735,2,-0.39209389861394434,india
durgababu-neelam-937ba1b6,3.1367510333407926,3.0931043070704436,2,-0.3920938791675991,india
durgadass-s-7a1291121,3.1367510192517893,3.0931043065614463,2,-0.39209387740647367,india
durgesh-gupta-3006941a,6.108464051690852,3.093104306055233,2,-0.020629747930373588,india
durgesh-khatai-281847107,3.136751021972643,3.093104310766945,2,-0.3920938777465804,india
durgeshyadav,3.1367510215142493,3.0931043102141182,2,-0.39209387768928117,india
dushant-jawalkar-a70b5015,9.080177089190144,3.093104309674372,2,0.3508343809012726,india
dustinemaiden,3.198493733880808,2.9717130341072475,1,-0.399811716735101,india
dutt-boggarapu-7b421950,3.206010810711552,2.971713034114414,1,-0.400751351338944,india
dutta-abhijit,3.2063865169159325,2.971713034121581,1,-0.40079831461449156,india
dvrsingh06,3.206405282178216,2.9717130341287468,1,-0.400800660272277,india
dwa27,3.2064062194196654,2.9717130341359135,1,-0.4008007774274582,india
dwaipayan-acharjee-532ba75a,3.2064062662418906,2.97171303414308,1,-0.40080078328023633,india
dweepan-kirubairaj,3.2064062685922705,2.9717130341502465,1,-0.4008007835740338,india
dwivedichandan,3.5529613192210734,2.9935158270745372,1,0.30425879186600013,india
ebbinason,3.1553314388808182,2.9392960314255285,3,0.34040757799627985,india
ebenezer-samuel-3b671935,3.2144048544723995,3.0931043102141182,2,-0.40180060680904994,india
ecommerce-developers-00580654,3.1435000843715026,3.093104309674372,2,-0.39293751054643783,india
ed-drone-b5b34412,3.137342160627509,3.093104309143122,2,-0.3921677700784386,india
edukondalu-avula-89436250,3.136802832221405,3.0931043086181873,2,-0.3921003540276756,india
edward-morton-98265015,3.13675556095946,3.093104308098288,2,-0.3920944451199325,india
edwin-thomas-2a5aa5b5,3.1367514170227073,3.0931043075825735,2,-0.3920939271278384,india
ejaz-shaik-b342a7a4,3.136751053335589,3.0931043070704436,2,-0.39209388166694864,india
ekansh-gupta-79110820,3.136751021004408,3.0931043065614463,2,-0.392093877625551,india
ekant-rana-56358657,6.108464051844475,3.093104306055233,2,-0.02062974794957656,india
ekta-avni-chhabria-859a1648,9.996987852159169,3.3304475970254,1,0.296928673587163,india
ekta-hirani-1b34bb24,3.3440250726375247,3.093104309674372,1,-0.4180031340796906,india
ekta-singhal-6076536a,3.3252826209701887,3.093104309143122,1,-0.4156603276212736,india
elangovan-a-61167a44,3.1529435915608124,3.0931043086181873,2,-0.39411794894510155,india
elangovan-kandasamy-922003143,3.1381678274607823,3.093104308098288,2,-0.3922709784325978,india
elavarasi-elango-41390a62,3.3252826194870724,3.0931043075825735,1,-0.41566032743588405,india
elavenil-elango-43b1aa195,3.1529435900552594,3.0931043070704436,2,-0.3941179487569074,india
elayaraja-k-7b076228,3.1381678259614256,3.0931043065614463,2,-0.3922709782451782,india
elayaraja-palanivel-a117361a,3.1368751865516558,3.093104306055233,2,-0.39210939831895697,india
eldhose-m-v-a18107ab,3.136761900699309,3.0931043055515235,2,-0.3920952375874136,india
elizabeth-paul-a2146a89,3.3252826170996457,3.0931043050500904,1,-0.4156603271374557,india
elizabeth-preetha-cams-03519358,3.325282616630515,3.0931043045507423,1,-0.4156603270788144,india
elson-paul-b1a50491,3.1529435871303395,3.09310430405332,2,-0.39411794839129244,india
ep-emvigo,3.225192612777307,2.9717130341358757,2,0.33977918193680556,india
er-aditya-sharma,3.1700782683448656,3.0931043102141182,2,-0.3962597835431082,india
er-faiz-rahman-62bb117a,3.1396615880193477,3.093104309674372,2,-0.39245769850241846,india
er-ishwar-chaudhary-65a64651,3.137006060587793,3.093104309143122,2,-0.3921257575734741,india
er-jai-patel-27542153,3.136773374547018,3.0931043086181873,2,-0.39209667181837726,india
er-ratneshgupta,3.136752978905063,3.093104308098288,2,-0.3920941223631329,india
er-sahil-taneja,3.136751190696126,3.0931043075825735,2,-0.39209389883701573,india
er-saurabh-gautam-66962b5b,3.136751033497217,3.0931043070704436,2,-0.3920938791871521,india
er-sonali-pandey-55b91a31,3.1367510192655006,3.0931043065614463,2,-0.3920938774081876,india
er-sunil-kumar-kourav-b607b82a,3.136751017568122,3.093104306055233,2,-0.39209387719601524,india
erajaykumar,3.1367510169718686,3.0931043055515235,2,-0.3920938771214836,india
eramitmehra,3.1367510164743453,3.0931043050500904,2,-0.39209387705929316,india
eranti-goutham-59b29487,3.1367510159874965,3.0931043045507423,2,-0.39209387699843706,india
erganeshjagdale,3.136751015503445,3.09310430405332,2,-0.39209387693793063,india
ermohitagrawal,3.1367510150213604,3.0931043035576846,2,-0.39209387687767006,india
ernie-mitchell-529023201,3.136751014541053,3.0931043030637166,2,-0.39209387681763164,india
erparamjeetsingh,9.08017708234371,3.0931043025713127,2,0.3508343817773628,india
erprateekchaturvedi,3.1367510213569405,3.0931043102141182,2,-0.39209387766961756,india
erravijoshi,3.136751020976193,3.093104309674372,2,-0.39209387762202413,india
esha-grover-161091,3.3252826209701887,3.093104309143122,1,-0.4156603276212736,india
esha-gupta-a38bba211,3.3252826204696575,3.0931043086181873,1,-0.4156603275587072,india
eshaan-shah-9370a05b,3.1529435910544716,3.093104308098288,2,-0.39411794888180895,india
eshan-nanda,3.1381678269572038,3.0931043075825735,2,-0.39227097836965047,india
eshwar-k-82346816b,3.136875187541482,3.0931043070704436,2,-0.3921093984426853,india
eshwari-chalmal-6a4823145,3.3252826185224404,3.0931043065614463,1,-0.41566032731530506,india
eswar-adabala-58277485,3.152943589069996,3.093104306055233,2,-0.3941179486337495,india
eswar-somarouthu-a201a573,3.138167824977851,3.0931043055515235,2,-0.3922709781222314,india
eswaran-kandasamy-72001ba,3.136875185572726,3.0931043050500904,2,-0.39210939819659074,india
eswaran-p-1536a3135,3.136761899725005,3.0931043045507423,2,-0.39209523746562563,india
eugin-a-48427b86,3.1367519695026775,3.09310430405332,2,-0.3920939961878347,india
evan-nongrum-14aa0a82,3.13675109864296,3.0931043035576846,2,-0.39209388733037,india
evin-k-alengaden,3.3252826152356034,3.0931043030637166,1,-0.41566032690445043,india
exactabhishek,9.09636965376381,3.0931043025713127,2,0.3488103102963879,india
expert-rohit-ojha,3.1993132761614262,2.9717130340408957,1,-0.3999141595201783,india
ezhil1989,3.2060517951161076,2.971713034048062,1,-0.40075647438951345,india
ezhilarasi-mohan-96015baa,3.4440704513972404,2.9717130340552282,1,-0.43050880642465505,india
fahad-anwar10,3.218047222850782,2.971713034062395,1,-0.40225590285634777,india
fahad-mohammed-a87abb97,3.2069870972132537,2.971713034069561,1,-0.4008733871516567,india
fahim-merchant,3.2064352765276927,2.9717130340767284,1,-0.4008044095659616,india
faisal-hussain-1992141a,3.2064077173823526,2.9717130340838946,1,-0.4008009646727941,india
faiz-ahmed-b0294a1a,3.2064063409608066,2.971713034091061,1,-0.4008007926201008,india
fajas-fasalullah,3.8385872285170253,2.97001469799476,1,0.3399620296453874,india
fajas-fasalullah-7a076216b,3.870028489686422,2.9978914886698704,1,0.34271299875075806,india
fajil-sutar-9b41b970,6.226139471446827,2.9978914886220562,1,-0.03740437747934311,india
falak-parveen-80963957,3.809975454094832,3.3304475970254,1,-0.476246931761854,india
falguni-palak-184124176,3.330447594847749,3.3304475948307593,2,-0.41630594935596865,india
faraz-haider-0b719853,3.4372458515398687,3.330447592688443,2,-0.4296557314424836,india
faraz-siddiqui-45338310b,3.447331915826305,3.330447590580107,2,-0.43091648947828814,india
fardeen-shakil-031958a0,3.4482734251793787,3.3304475884970377,2,-0.43103417814742234,india
farhan-mir-b158b81a5,3.4483612148229077,3.330447586434104,2,-0.43104515185286346,india
farhana-f-a70479a1,3.3304475846410164,3.330447584387915,2,-0.41630594808012705,india
farhana-khanum-1aa12258,3.3304475826659443,3.3304475823560606,2,-0.41630594783324304,india
farhath-unnisa-2ba10467,3.3304475807048033,3.330447580336739,2,-0.4163059475881004,india
farid-shaik-8370a749,3.43724583092523,3.330447578328552,2,-0.42965572886565373,india
faridkhanone,3.4473318948335656,3.330447576330381,2,-0.4309164868541957,india
farooque-khan-6b66b5a5,9.368210524651346,3.330447574341314,2,0.308957964510259,india
farrukh-jamil-231b21a3,3.148177003412403,3.0931043102141182,2,-0.39352212542655035,india
farzana-mohammed-shaik-482ba215b,3.3252826214793387,3.093104309674372,1,-0.41566032768491734,india
fasi-uddin-0a075025,3.152943592072971,3.093104309143122,2,-0.3941179490091214,india
fathima-bi-0105b8196,3.3252826204696575,3.0931043086181873,1,-0.4156603275587072,india
fathima-rubiya-30347a74,3.3252826199757135,3.093104308098288,1,-0.4156603274969642,india
fathima-thoulath-13186585,3.3252826194870724,3.0931043075825735,1,-0.41566032743588405,india
fathimath-safika-92984441,3.32528261900286,3.0931043070704436,1,-0.4156603273753575,india
fatima-galbano-1660aab3,3.3252826185224404,3.0931043065614463,1,-0.41566032731530506,india
fayezrazak,3.152943589069996,3.093104306055233,2,-0.3941179486337495,india
fazaldhar-m-3aa37b76,3.138167824977851,3.0931043055515235,2,-0.3922709781222314,india
fazeela-m-a-29595070,6.57014040783528,3.0931043050500904,1,-0.01005310329550152,india
faziludeen-badarudeen-57283358,3.1529435935745664,3.093104310766945,2,-0.3941179491968208,india
febi-jose-b6a729a1,3.3252826220007767,3.0931043102141182,1,-0.4156603277500971,india
felix-solomon-9578b477,3.15294359259266,3.093104309674372,2,-0.3941179490740825,india
femin-pd-bb872123,3.138167828483099,3.093104309143122,2,-0.3922709785603874,india
feroz-s-2266021b,3.1368751890537085,3.0931043086181873,2,-0.39210939863171357,india
firdaus-kainat,3.13676190318367,3.093104308098288,2,-0.39209523789795875,india
firdausmansuri,9.080178041103725,3.0931043075825735,2,0.3508342619025958,india
firdose-s-3b1b7b29,2.9888590653309506,2.97171303408829,2,-0.3736073831663688,india
firoz-razack-2578b517,3.1953284993961724,2.9717130340954565,1,-0.39941606242452155,india
fouziya-r-54006920,3.444070451527018,2.9717130341026228,1,-0.43050880644087725,india
frank-rohrer-b52320b7,3.2180472229405135,2.9717130341097895,1,-0.4022559028675642,india
frankline-jose-stephen-294948222,3.206987097303518,2.9717130341169558,1,-0.40087338716293974,india
freelance-freelance-154a771b2,3.206435276618106,2.9717130341241225,1,-0.40080440957726327,india
furquan115,3.2064077174727803,2.971713034131289,1,-0.40080096468409754,india
fuzail-ahmed-ansari-96880aa2,3.2064063410512356,2.9717130341384554,1,-0.40080079263140445,india
g-kannan,3.206406272317948,2.9717130341456217,1,-0.4008007840397435,india
g4garg,3.206406268896927,2.9717130341527884,1,-0.40080078361211585,india
g8bhawani,3.206406268737916,2.971713034159955,1,-0.4008007835922395,india
gaayathiri-srinivasan-92644365,3.444070451769465,2.971713034167122,1,-0.4305088064711831,india
gaddalasuresh99,3.2180472230552297,2.971713034174288,1,-0.4022559028819037,india
gadigeppa,9.19401875158373,2.993515827084006,1,0.34750556959403667,india
gagan-deep-chopra-a9a69613,9.149696921108408,3.0931043102141182,2,0.3559818549585342,india
gagan-sagar-63327847,3.244759561493078,2.9993879402030412,1,-0.40559494518663475,india
gagandeep-garg-aabba632,6.190549948373375,2.9993879402119132,1,-0.03915688750137508,india
gagandeep-rajput-08027944,3.152914201427902,3.093104310766945,2,-0.39411427517848774,india
gagandeep-sodhi-b91a6689,3.225190045315624,2.971713034104821,2,0.33977950286175224,india
gagandeep111,3.147943507237568,2.942366611161677,3,0.34209871438572326,india
gairik-das-817b02157,3.2110883811849362,3.0931043102141182,2,-0.40138604764811703,india
gajanan-korde,3.230238949319713,2.9717130341072098,2,0.3391483898618383,india
gajendra-gattahalli-098b547,9.05604697055696,3.0931043102141182,2,0.33917743426100816,india
gajendra-yadav-066a76b5,3.1397690781753482,3.0931043102141182,2,-0.39247113477191853,india
galla-lokeswar-3a20a622,3.3252826214793387,3.093104309674372,1,-0.41566032768491734,india
gandhe-pallavi-4a799399,3.152943592072971,3.093104309143122,2,-0.3941179490091214,india
gandhi-rajan-576a0756,3.2251926125403587,2.9717130341119873,2,0.339779181960452,india
gandhi-rajan-mariappan-b2328224,3.1700782683404833,3.0931043102141182,2,-0.3962597835425604,india
ganesan-narayanan-96126090,3.139661588018966,3.093104309674372,2,-0.3924576985023708,india
ganesan-p-dba,3.13700606058776,3.093104309143122,2,-0.39212575757347,india
ganesh-a-1870463b,6.108486408637618,3.0931043086181873,2,-0.020632542557051603,india
ganesh-arunasalam-736b4a60,3.223777763852068,2.9717130340977684,2,0.3399560380429336,india
ganesh-babu-maganti-8b50868a,3.2595748839273186,2.9717130341049356,1,-0.40744686049091483,india
ganesh-bailur-17b3a136,3.2090498411989237,2.9717130341121014,1,-0.40113123014986546,india
ganesh-bharathi-4b601689,3.2065382716451345,2.9717130341192686,1,-0.4008172839556418,india
ganesh-d-58bb71bb,3.206412861465157,2.9717130341264344,1,-0.4008016076831446,india
ganesh-devendra-12618a5a,3.2064065979603917,2.971713034133601,1,-0.40080082474504897,india
ganesh-g-3562a873,3.206406285142713,2.9717130341407674,1,-0.4008007856428391,india
ganesh-gara-08186261,3.2064062695309374,2.971713034147934,1,-0.4008007836913672,india
ganesh-ghawate-b3860619,3.206406268763061,2.971713034155101,1,-0.4008007835953826,india
ganesh-gopalkrishnan-aa1b82a4,3.2064062687365604,2.971713034162267,1,-0.40080078359207005,india
ganesh-gup-15321565,3.2064062687470885,2.9717130341694338,1,-0.40080078359338606,india
ganesh-irrinki-27025679,3.206406268759465,2.9717130341766,1,-0.40080078359493315,india
ganesh-kathavarayan-4a281a150,3.206406268771935,2.9717130341837668,1,-0.40080078359649185,india
ganesh-khairnar-573601b5,3.2064062687844093,2.9717130341909335,1,-0.40080078359805116,india
ganesh-kolhe-1651a87,3.206406268796883,2.9717130341980997,1,-0.40080078359961036,india
ganesh-lohar-87679a4b,3.2064062688093573,2.9717130342052664,1,-0.40080078360116966,india
ganesh-mane-44247a4b,3.2064062688218313,2.9717130342124327,1,-0.4008007836027289,india
ganesh-more-bb088b43,3.206406268834306,2.9717130342195994,1,-0.4008007836042882,india
ganesh-nagare,3.2064062688467803,2.971713034226766,1,-0.40080078360584753,india
ganesh-p-59a60651,3.2064062688592534,2.971713034233932,1,-0.4008007836074067,india
ganesh-patil-4b486952,3.2064062688717287,2.971713034241099,1,-0.4008007836089661,india
ganesh-perumal-ba7221224,3.2064062688842023,2.971713034248265,1,-0.4008007836105253,india
ganesh-prabhu-1517162b,3.206406268896677,2.971713034255432,1,-0.4008007836120846,india
ganesh-puli-b9799b185,3.2064062689091504,2.971713034262598,1,-0.4008007836136438,india
ganesh-rajpure-11a0ab1b1,3.206406268921625,2.9717130342697646,1,-0.4008007836152031,india
ganesh-s-965ba715,3.2064062689340993,2.9717130342769313,1,-0.4008007836167624,india
ganesh-sanka-2b15b465,3.2064062689465738,2.971713034284098,1,-0.4008007836183217,india
ganesh-suriyamoorthy-43328b51,3.206406268959048,2.9717130342912643,1,-0.400800783619881,india
ganesh-todkar-a2b54742,3.206406268971522,2.971713034298431,1,-0.4008007836214402,india
ganeshan-r-29033759,3.206406268983996,2.9717130343055973,1,-0.4008007836229995,india
ganeshchandra-p-a7602a60,3.2064062689964707,2.971713034312764,1,-0.40080078362455884,india
ganeshtonde,3.2064062690089448,2.9717130343199307,1,-0.4008007836261181,india
ganeswararao-sundarapu,3.2064062690214192,2.971713034327097,1,-0.4008007836276774,india
ganeswararao-sundarapu-936486b7,3.206406269033893,2.9717130343342633,1,-0.4008007836292366,india
ganga-dhar-ba20702a,3.206406269046367,2.9717130343414295,1,-0.40080078363079585,india
ganga-rani-natarajan-036a2b21,3.2064062690588417,2.9717130343485967,1,-0.4008007836323552,india
gangadhar-cheruvu-1bb84755,3.2064062690713153,2.9717130343557625,1,-0.4008007836339144,india
gangadhar-kamarajugadda-74403436,3.2064062690837902,2.9717130343629297,1,-0.4008007836354738,india
gangadhar-naidu-3479b976,3.2064062690962642,2.971713034370096,1,-0.40080078363703303,india
